YearStart,YearEnd,StateAbbr,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Topic,Category,Question,Response,Age,Sex,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_limit,High_Confidence_Limit,Numerator,LocationID,GeoLocation,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,SexID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,NonWeightedSample,WeightedSample,SampleSize
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Female,"Hispanic, any race",All participants,Total,%,Age-adjusted Prevalence,40.87,,,35.48,46.27,760040,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,AGEADJPREV,AGE65PLUS,GF,HISP,RFAPAR,RFTOT,317,1859653,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,85-89 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE8589,GALL,HISP,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,80-84 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE8084,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,"White, non-Hispanic",Residential care,Yes,%,Crude Prevalence,48.19,,,39.01,57.46,795397,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE65PLUS,GALL,WHT,RFRES,RFYES,233,1650571,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,"Black, non-Hispanic",Smoking,No,%,Age-adjusted Prevalence,33.27,,,26.78,39.76,418231,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GALL,BLK,RFSM,RFNO,378,1257081,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,19.94,,,17.68,22.36,4115654,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE65PLUS,GF,WHT,RFAPAR,RFTOT,1991,20635946,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Both sexes,"Hispanic, any race",Diabetes,No,%,Crude Prevalence,23.76,,,18.08,30.23,577833,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE65PLUS,GALL,HISP,RFDM,RFNO,358,2432052,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,80-84 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,17.6,,,9.96,27.77,71508,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE8084,GALL,HISP,RFAPAR,RFTOT,131,406386,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,75-79 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,79.83,,,74.23,84.68,2214640,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE7579,GALL,ALLRACE,RFDM,RFYES,424,2774207,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,"Black, non-Hispanic",Residential care,No,%,Crude Prevalence,27.88,,,22.88,33.32,1086647,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE65PLUS,GALL,BLK,RFRES,RFNO,1035,3897942,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,"Hispanic, any race",Smoking,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GALL,HISP,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,Other,Smoking,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GALL,OTH,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,"White, non-Hispanic",Diabetes,No,%,Age-adjusted Prevalence,4.12,,,3,5.25,1276997,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,AGEADJPREV,AGE65PLUS,GALL,WHT,RFDM,RFNO,2892,30995067,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Both sexes,"Black, non-Hispanic",Diabetes,No,%,Crude Prevalence,1.92,,,0.99,3.34,49023,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE65PLUS,GALL,BLK,RFDM,RFNO,645,2553581,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,Other,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GALL,OTH,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Male,All races,Diabetes,No,%,Age-adjusted Prevalence,38.29,,,35.73,40.85,5919747,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFDM,RFNO,1565,15460295,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,38,,,33.45,42.71,1454054,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE65PLUS,GALL,HISP,RFAPAR,RFTOT,614,3826683,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,"Black, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,11.75,,,9.3,14.21,535681,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,AGEADJPREV,AGE65PLUS,GALL,BLK,RFAPAR,RFTOT,1249,4558986,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,85-89 years,Female,All races,All participants,Total,%,Crude Prevalence,48.06,,,41.52,54.64,922069,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE8589,GF,ALLRACE,RFAPAR,RFTOT,415,1918686,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,80-84 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE8084,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,"Black, non-Hispanic",Smoking,No,%,Age-adjusted Prevalence,35.69,,,29.26,42.11,448652,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GALL,BLK,RFSM,RFNO,378,1257081,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,Other,Diabetes,No,%,Crude Prevalence,48.89,,,35.18,62.71,595271,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE65PLUS,GALL,OTH,RFDM,RFNO,106,1217648,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Male,"White, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,8.79,,,6.93,10.66,1512628,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,AGEADJPREV,AGE65PLUS,GM,WHT,RFAPAR,RFTOT,1539,17208512,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,70-74 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE7074,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,15.96,,,11.49,21.34,382757,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFYES,388,2397824,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,85-89 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,51.92,,,41.98,61.75,364461,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE8589,GALL,ALLRACE,RFDM,RFYES,193,701946,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,90 years and older,Female,All races,All participants,Total,%,Crude Prevalence,50.09,,,43.84,56.34,536684,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE90PLUS,GF,ALLRACE,RFAPAR,RFTOT,317,1071367,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Male,"Hispanic, any race",All participants,Total,%,Age-adjusted Prevalence,40.91,,,36.32,45.51,725989,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GM,HISP,RFAPAR,RFTOT,270,1774602,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Male,All races,Residential care,No,%,Crude Prevalence,38.86,,,36.3,41.47,8105234,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE65PLUS,GM,ALLRACE,RFRES,RFNO,2181,20856229,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,90 years and older,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE90PLUS,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Male,All races,Residential care,Yes,%,Crude Prevalence,38.93,,,26.12,52.98,232825,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE65PLUS,GM,ALLRACE,RFRES,RFYES,100,597995,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,85-89 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,20.88,,,16.24,26.15,568076,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE8589,GALL,ALLRACE,RFRES,RFNO,627,2720994,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65-69 years,Both sexes,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,22.96,,,14.2,33.87,320282,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE6569,GALL,BLK,RFAPAR,RFTOT,147,1394792,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,90 years and older,Both sexes,All races,All participants,Total,%,Crude Prevalence,71.41,,,66.55,75.93,1137369,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFAPAR,RFTOT,488,1592796,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65-69 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,14.9,,,11.76,18.5,1862801,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE6569,GALL,ALLRACE,RFRES,RFNO,674,12501403,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,Other,Residential care,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,AGEADJPREV,AGE65PLUS,GALL,OTH,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,80-84 years,Both sexes,All races,Smoking,No,%,Crude Prevalence,26.7,,,22.07,31.73,696474,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE8084,GALL,ALLRACE,RFSM,RFNO,523,2608954,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Female,All races,All participants,Total,%,Age-adjusted Prevalence,1.82,,,1.24,2.4,476154,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFAPAR,RFTOT,3099,26162316,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Both sexes,"Hispanic, any race",Smoking,No,%,Age-adjusted Prevalence,64,,,56.05,71.94,747187,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,AGEADJPREV,AGE65PLUS,GALL,HISP,RFSM,RFNO,193,1167480,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,75-79 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE7579,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,70-74 years,Both sexes,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,1.33,,,0.32,3.56,151914,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE7074,GALL,WHT,RFAPAR,RFTOT,624,11457934,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,70-74 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,21.25,,,11.69,33.83,245986,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE7074,GALL,HISP,RFAPAR,RFTOT,130,1157532,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65-69 years,Both sexes,All races,All participants,Total,%,Crude Prevalence,5.25,,,3.07,8.3,705010,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE6569,GALL,ALLRACE,RFAPAR,RFTOT,734,13440015,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Female,All races,Smoking,No,%,Crude Prevalence,13.95,,,11.3,16.95,1163171,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE65PLUS,GF,ALLRACE,RFSM,RFNO,1007,8340125,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Both sexes,All races,Residential care,No,%,Age-adjusted Prevalence,10.11,,,8.71,11.52,4659312,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFNO,5128,46086174,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Female,All races,Residential care,Yes,%,Crude Prevalence,51.06,,,40.75,61.3,700657,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE65PLUS,GF,ALLRACE,RFRES,RFYES,193,1372276,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,75-79 years,Both sexes,All races,Smoking,No,%,Crude Prevalence,26.55,,,21.72,31.84,1159384,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE7579,GALL,ALLRACE,RFSM,RFNO,566,4366055,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Both sexes,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,19.92,,,17.98,21.97,7539232,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE65PLUS,GALL,WHT,RFAPAR,RFTOT,3530,37844458,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,"Hispanic, any race",Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE65PLUS,GALL,HISP,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,85-89 years,Male,All races,All participants,Total,%,Crude Prevalence,37.75,,,29.26,46.83,479574,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE8589,GM,ALLRACE,RFAPAR,RFTOT,287,1270507,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Male,All races,Residential care,No,%,Age-adjusted Prevalence,27.12,,,24.44,29.79,5779163,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFRES,RFNO,2227,21309596,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,Other,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE65PLUS,GALL,OTH,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,70-74 years,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,55.19,,,41.45,68.38,720652,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE7074,GALL,ALLRACE,RFSM,RFYES,86,1305745,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,70-74 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,20.65,,,17.39,24.23,2929692,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE7074,GALL,ALLRACE,RFRES,RFNO,995,14186452,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,75-79 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,25.19,,,21.66,28.97,2552400,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE7579,GALL,ALLRACE,RFRES,RFNO,1352,10133870,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Male,All races,Smoking,Yes,%,Age-adjusted Prevalence,58.42,,,51.13,65.71,1061547,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFSM,RFYES,150,1817096,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Female,All races,All participants,Total,%,Age-adjusted Prevalence,10.36,,,8.82,11.9,2708076,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFAPAR,RFTOT,3093,26139731,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,70-74 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,17.03,,,13.4,21.18,1859469,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE7074,GALL,ALLRACE,RFDM,RFNO,740,10917675,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Female,Other,All participants,Total,%,Age-adjusted Prevalence,38.03,,,29.44,46.62,336239,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GF,OTH,RFAPAR,RFTOT,84,884143,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,85-89 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,20.48,,,15.9,25.7,509366,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE8589,GALL,ALLRACE,RFDM,RFNO,509,2487247,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,75-79 years,Female,All races,All participants,Total,%,Crude Prevalence,70.91,,,64.67,76.62,4011903,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE7579,GF,ALLRACE,RFAPAR,RFTOT,779,5657655,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Female,All races,Diabetes,No,%,Age-adjusted Prevalence,75.43,,,72.69,78.17,15392606,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFDM,RFNO,2272,20406477,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,90 years and older,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,54.79,,,44.48,64.8,162839,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFDM,RFYES,105,297228,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Male,All races,Diabetes,No,%,Crude Prevalence,19.34,,,16.61,22.29,3063697,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE65PLUS,GM,ALLRACE,RFDM,RFNO,1603,15844764,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,70-74 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,0.86,,,0.09,3.21,94237,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE7074,GALL,ALLRACE,RFDM,RFNO,740,10917675,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65-69 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE6569,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,90 years and older,Both sexes,All races,All participants,Total,%,Crude Prevalence,42.79,,,37.85,47.84,702867,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFAPAR,RFTOT,502,1642639,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,13.33,,,8.44,19.67,272330,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE65PLUS,GF,HISP,RFAPAR,RFTOT,341,2042665,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Both sexes,"Black, non-Hispanic",Smoking,Yes,%,Crude Prevalence,31.36,,,22.03,41.95,169577,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE65PLUS,GALL,BLK,RFSM,RFYES,108,540694,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,"White, non-Hispanic",Smoking,Yes,%,Age-adjusted Prevalence,55.69,,,48.94,62.45,1611140,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GALL,WHT,RFSM,RFYES,187,2893051,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,"Black, non-Hispanic",Residential care,No,%,Age-adjusted Prevalence,72.32,,,68.37,76.26,2818280,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,AGEADJPREV,AGE65PLUS,GALL,BLK,RFRES,RFNO,1033,3896958,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,80-84 years,Both sexes,All races,Smoking,No,%,Crude Prevalence,29.48,,,24.44,34.91,769090,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE8084,GALL,ALLRACE,RFSM,RFNO,524,2609053,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,70-74 years,Both sexes,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,9.83,,,7.36,12.79,1126544,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE7074,GALL,WHT,RFAPAR,RFTOT,624,11457934,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,80-84 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,7.07,,,5.07,9.55,406302,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE8084,GALL,ALLRACE,RFRES,RFNO,1176,5744730,
